domain,equipment_type,variant,value,name,english,source
kinsect,19,type,10,Pseudocath          Cutting  Speed M           Extract Eff. S,Pseudocath          Cutting  Speed M           Extract Eff. S,mh4edit-mit-save-id-en-fallback
kinsect,19,type,11,Elscarad            Cutting  All Stats M       Extract Eff. L,Elscarad            Cutting  All Stats M       Extract Eff. L,mh4edit-mit-save-id-en-fallback
kinsect,19,type,12,Mauldrone           Blunt    none,Mauldrone           Blunt    none,mh4edit-mit-save-id-en-fallback
kinsect,19,type,13,Pummeldrone         Blunt    All Stats S,Pummeldrone         Blunt    All Stats S,mh4edit-mit-save-id-en-fallback
kinsect,19,type,14,Foebeetle           Blunt    Attack S,Foebeetle           Blunt    Attack S,mh4edit-mit-save-id-en-fallback
kinsect,19,type,15,Carnage Beetle      Blunt    Attack L,Carnage Beetle      Blunt    Attack L,mh4edit-mit-save-id-en-fallback
kinsect,19,type,16,Bonnetfille         Blunt    Attack M          Extract Eff. S,Bonnetfille         Blunt    Attack M          Extract Eff. S,mh4edit-mit-save-id-en-fallback
kinsect,19,type,17,Ladytarge           Blunt    Stamina S,Ladytarge           Blunt    Stamina S,mh4edit-mit-save-id-en-fallback
kinsect,19,type,18,Ladypavise          Blunt    Stamina L,Ladypavise          Blunt    Stamina L,mh4edit-mit-save-id-en-fallback
kinsect,19,type,19,Arkmaiden           Blunt    Stamina M         Extract Eff. S,Arkmaiden           Blunt    Stamina M         Extract Eff. S,mh4edit-mit-save-id-en-fallback
kinsect,19,type,20,Gullshad            Blunt    Speed S,Gullshad            Blunt    Speed S,mh4edit-mit-save-id-en-fallback
kinsect,19,type,21,Bullshroud          Blunt    Speed L,Bullshroud          Blunt    Speed L,mh4edit-mit-save-id-en-fallback
kinsect,19,type,22,Whispervesp         Blunt    Speed M           Extract Eff. S,Whispervesp         Blunt    Speed M           Extract Eff. S,mh4edit-mit-save-id-en-fallback
kinsect,19,type,23,Arginesse           Blunt    All Stats M       Extract Eff. L,Arginesse           Blunt    All Stats M       Extract Eff. L,mh4edit-mit-save-id-en-fallback
kinsect,19,type,24,Thunderball         Blunt    none              [unused],Thunderball         Blunt    none              [unused],mh4edit-mit-save-id-en-fallback
kinsect,19,type,25,Bilbobrix           Cutting  Attack+Stamina L  Extract Eff. S     Extract Extend,Bilbobrix           Cutting  Attack+Stamina L  Extract Eff. S     Extract Extend,mh4edit-mit-save-id-en-fallback
kinsect,19,type,26,Foliacath           Cutting  Stamina+Speed L   Extract Eff. S     Charge Time Down,Foliacath           Cutting  Stamina+Speed L   Extract Eff. S     Charge Time Down,mh4edit-mit-save-id-en-fallback
kinsect,19,type,27,Exalted Alucanid    Cutting  Attack+Speed L    Extract Eff. S     Pierce Up,Exalted Alucanid    Cutting  Attack+Speed L    Extract Eff. S     Pierce Up,mh4edit-mit-save-id-en-fallback
kinsect,19,type,28,Great Elscarad      Cutting  All Stats L       Extract UP+Status  Extracts +1,Great Elscarad      Cutting  All Stats L       Extract UP+Status  Extracts +1,mh4edit-mit-save-id-en-fallback
kinsect,19,type,29,Ladytower           Blunt    Attack+Stamina L  Extract Eff. S     Extract Extend,Ladytower           Blunt    Attack+Stamina L  Extract Eff. S     Extract Extend,mh4edit-mit-save-id-en-fallback
kinsect,19,type,30,Fleetflammer        Blunt    Stamina+Speed L   Extract Eff. S     Charge Time Down,Fleetflammer        Blunt    Stamina+Speed L   Extract Eff. S     Charge Time Down,mh4edit-mit-save-id-en-fallback
kinsect,19,type,31,Gleambeetle         Blunt    Attack+Speed L    Extract Eff. S     Pierce Up,Gleambeetle         Blunt    Attack+Speed L    Extract Eff. S     Pierce Up,mh4edit-mit-save-id-en-fallback
kinsect,19,type,32,Great Arginesse     Blunt    All Stats L       Extract UP+Status  Extracts +1,Great Arginesse     Blunt    All Stats L       Extract UP+Status  Extracts +1,mh4edit-mit-save-id-en-fallback
kinsect,19,type,33,Clockmaster         Blunt    Speed S           Extract Extend,Clockmaster         Blunt    Speed S           Extract Extend,mh4edit-mit-save-id-en-fallback
kinsect,19,type,34,Barrett Hawk        Cutting  Extracts +1       [unused],Barrett Hawk        Cutting  Extracts +1       [unused],mh4edit-mit-save-id-en-fallback
polish_requirement,1,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,1,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,1,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,1,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,1,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,2,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,2,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,2,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,2,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,2,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,3,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,3,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,3,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,3,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,3,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,4,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,4,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,4,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,4,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,4,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,5,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,5,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,5,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,5,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,5,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,7,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,7,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,7,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,7,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,7,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,8,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,8,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,8,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,8,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,8,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,9,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,9,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,9,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,9,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,9,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,10,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,10,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,10,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,10,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,10,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,11,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,11,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,11,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,11,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,11,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,12,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,12,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,12,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,12,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,12,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,13,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,13,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,13,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,13,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,13,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,14,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,14,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,14,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,14,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,14,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,15,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,15,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,15,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,15,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,15,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,16,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,16,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,16,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,16,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,16,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,17,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,17,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,17,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,17,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,17,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,18,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,18,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,18,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,18,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,18,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,19,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,19,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,19,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,19,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,19,all,4,4,4,mh4edit-mit-save-id-en-fallback
polish_requirement,20,all,0,0,0,mh4edit-mit-save-id-en-fallback
polish_requirement,20,all,1,1,1,mh4edit-mit-save-id-en-fallback
polish_requirement,20,all,2,2,2,mh4edit-mit-save-id-en-fallback
polish_requirement,20,all,3,3,3,mh4edit-mit-save-id-en-fallback
polish_requirement,20,all,4,4,4,mh4edit-mit-save-id-en-fallback
rarity,1,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,1,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,1,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,1,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,1,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,1,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,1,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,1,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,1,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,1,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,2,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,2,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,2,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,2,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,2,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,2,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,2,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,2,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,2,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,2,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,3,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,3,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,3,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,3,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,3,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,3,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,3,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,3,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,3,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,3,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,4,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,4,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,4,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,4,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,4,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,4,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,4,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,4,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,4,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,4,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,5,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,5,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,5,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,5,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,5,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,5,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,5,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,5,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,5,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,5,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,7,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,7,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,7,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,7,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,7,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,7,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,7,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,7,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,7,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,7,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,8,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,8,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,8,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,8,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,8,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,8,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,8,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,8,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,8,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,8,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,9,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,9,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,9,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,9,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,9,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,9,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,9,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,9,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,9,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,9,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,10,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,10,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,10,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,10,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,10,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,10,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,10,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,10,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,10,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,10,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,11,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,11,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,11,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,11,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,11,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,11,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,11,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,11,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,11,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,11,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,12,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,12,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,12,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,12,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,12,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,12,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,12,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,12,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,12,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,12,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,13,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,13,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,13,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,13,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,13,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,13,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,13,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,13,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,13,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,13,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,14,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,14,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,14,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,14,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,14,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,14,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,14,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,14,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,14,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,14,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,15,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,15,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,15,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,15,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,15,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,15,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,15,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,15,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,15,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,15,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,16,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,16,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,16,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,16,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,16,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,16,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,16,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,16,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,16,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,16,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,17,relic,0,1,1,mh4edit-mit-save-id-en-fallback
rarity,17,relic,1,2,2,mh4edit-mit-save-id-en-fallback
rarity,17,relic,2,3,3,mh4edit-mit-save-id-en-fallback
rarity,17,relic,3,4,4,mh4edit-mit-save-id-en-fallback
rarity,17,relic,4,5,5,mh4edit-mit-save-id-en-fallback
rarity,17,relic,5,6,6,mh4edit-mit-save-id-en-fallback
rarity,17,relic,6,7,7,mh4edit-mit-save-id-en-fallback
rarity,17,relic,7,8,8,mh4edit-mit-save-id-en-fallback
rarity,17,relic,8,9,9,mh4edit-mit-save-id-en-fallback
rarity,17,relic,9,10,10,mh4edit-mit-save-id-en-fallback
rarity,18,relic,0,1,1,mh4edit-mit-save-id-en-fallback
